gauge_id,geol_1st_class,glim_1st_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,gauge_lat,gauge_lon,elev_mean,area_gages2,area_geospa_fabric,soil_depth_pelletier,soil_depth_statsgo,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,frac_forest,lai_max,gvf_max,dom_land_cover_frac,dom_land_cover,root_depth_50,root_depth_99
2298123.000000,4.000000,0.614797,0.614797,0.131300,-11.955600,3.684448,3.525578,0.824779,0.000000,0.956881,22.600000,1.329412,1.000000,255.700000,6.073634,1.000000,27.052000,-81.784530,21.750000,540.650000,541.300000,49.874488,1.494205,0.680187,84.683977,5.896910,3.838623,0.000000,5.401839,0.000000,0.136900,1.756440,0.604274,0.536342,10.000000,0.175792,1.751235
2298608.000000,7.000000,0.972753,0.000000,0.219200,-13.059900,3.896312,3.622557,0.773908,0.000000,0.929740,22.650000,1.415625,1.000000,265.900000,6.757306,2.000000,27.343660,-82.156760,22.790000,312.340000,313.850000,49.408353,1.500000,0.657509,87.932443,6.305165,3.747817,0.000000,1.958930,0.000000,0.075600,1.615077,0.574742,0.413797,10.000000,0.171724,1.582759
2299950.000000,7.000000,1.000000,0.000000,0.220000,-13.000000,3.962772,3.522708,0.749860,0.000000,0.888951,22.550000,1.400621,1.000000,268.250000,6.773990,2.000000,27.473650,-82.211200,33.670000,174.270000,176.800000,49.351240,1.500000,0.644985,91.975847,5.016383,3.006925,0.000000,0.000000,0.000000,0.057200,1.589650,0.554885,0.470164,10.000000,0.171798,1.654096
2300700.000000,7.000000,0.701885,0.007275,0.210100,-13.631100,3.896497,4.353290,0.724640,0.000000,1.117232,22.300000,1.415873,1.000000,265.250000,6.549383,2.000000,27.791970,-82.352040,25.460000,73.840000,85.850000,49.347458,1.500000,0.679537,87.139993,4.858013,2.855979,0.000000,4.898934,0.000000,0.083600,1.412979,0.545623,1.000000,3.000000,0.180000,1.500000
2310947.000000,7.000000,0.858098,0.141902,0.246200,-11.117600,3.760805,3.547327,0.677666,0.000000,0.943236,21.050000,1.323899,1.000000,248.900000,5.663254,2.000000,28.311950,-82.055910,42.230000,649.560000,581.550000,36.295455,1.500000,0.707562,78.701306,6.871730,5.415209,0.000593,8.992955,0.000000,0.311800,2.745607,0.678995,0.995853,10.000000,0.160083,1.699171
2312200.000000,7.000000,0.510070,0.489930,0.169000,-11.455200,3.593146,3.780234,0.636135,0.000000,1.052068,21.850000,1.300595,1.000000,255.600000,5.992966,2.000000,28.572770,-82.155360,34.110000,413.480000,466.700000,20.428120,1.500000,0.643313,84.894837,8.218062,6.808936,0.000000,0.000000,0.000000,0.408200,2.934096,0.696267,0.880136,10.000000,0.162397,1.676027
2314500.000000,7.000000,0.999496,0.000000,0.254300,-11.798600,3.651925,3.477918,0.269695,0.000250,0.952352,22.300000,1.249300,1.000000,259.350000,5.282077,2.000000,30.680560,-82.560560,42.050000,3322.150000,2808.450000,49.355492,1.500000,0.736503,69.060505,9.496811,7.060898,0.000000,14.213192,0.000000,0.974100,4.758161,0.826093,0.578845,12.000000,NaN,NaN
2315500.000000,7.000000,0.866708,0.000000,0.245200,-12.269000,3.667279,3.708536,0.277036,0.000243,1.011250,21.050000,1.260479,1.000000,249.650000,5.018090,2.000000,30.325780,-82.738180,39.990000,6136.260000,5915.630000,49.482989,1.500000,0.713498,71.209872,9.801373,7.509691,0.156882,11.160979,0.000000,0.926600,4.820208,0.827410,0.523681,12.000000,NaN,NaN
2324400.000000,7.000000,1.000000,0.000000,0.220000,-13.000000,3.851673,3.816533,0.328588,0.000197,0.990877,21.300000,1.264095,1.000000,269.300000,5.598753,2.000000,30.098270,-83.471810,31.140000,176.270000,210.240000,49.292517,1.500000,1.051980,37.220738,2.985215,1.846206,0.000000,57.863145,0.000000,0.879500,4.420335,0.822476,0.992038,10.000000,0.160318,1.710350
2327100.000000,7.000000,0.970085,0.029915,0.215200,-12.964100,4.168400,3.268904,0.246854,0.000101,0.784211,22.750000,1.453674,1.000000,267.550000,5.912707,2.000000,30.129370,-84.494350,25.140000,271.120000,299.930000,49.299287,1.500000,0.851966,63.366264,4.726019,2.702810,0.000000,29.356944,0.000000,1.000000,4.775806,0.857785,0.911987,12.000000,0.196479,2.885583
2342933.000000,7.000000,0.987847,0.000000,0.227200,-12.757300,3.814604,3.275106,-0.066124,0.002796,0.858571,23.100000,1.218997,1.000000,275.800000,5.466799,4.000000,32.017660,-85.295770,127.700000,290.100000,290.040000,1.679707,1.500000,0.610701,57.655488,20.007177,20.071470,0.000000,0.000000,2.200057,0.908300,4.917975,0.832053,0.748400,10.000000,0.182523,1.875313
2349900.000000,4.000000,0.866706,0.866706,0.077300,-12.252500,3.391477,3.157031,-0.031208,0.001082,0.930872,23.850000,1.210660,1.000000,272.500000,5.225312,4.000000,32.195560,-83.902220,116.190000,122.870000,124.290000,1.205714,1.500000,0.595235,59.615302,16.524445,23.924919,0.000000,0.000000,0.000000,0.098900,1.851929,0.655565,1.000000,4.000000,0.180000,1.500000
2350900.000000,7.000000,0.911789,0.010165,0.232500,-12.583700,3.635821,3.156484,-0.050833,0.001768,0.868163,22.100000,1.238095,1.000000,269.050000,5.291052,4.000000,31.764440,-84.253330,139.770000,1365.120000,1365.590000,1.196635,1.500000,0.599086,64.541920,16.854672,18.618115,0.000000,0.000000,0.000000,0.394100,3.233227,0.728975,0.786240,10.000000,0.167883,1.710750
2361000.000000,7.000000,0.724141,0.000000,0.162800,-14.270300,3.958042,3.290583,-0.035943,0.001512,0.831366,21.400000,1.222857,1.000000,262.950000,5.037356,4.000000,31.342950,-85.610490,117.140000,1781.610000,1779.300000,3.890289,1.500000,0.613367,63.359988,18.190977,18.425058,0.000000,0.000000,0.000000,0.440800,2.974113,0.718239,0.847738,10.000000,0.164080,1.682855
2363000.000000,7.000000,0.998606,0.000000,0.202200,-13.169000,3.960397,4.171311,-0.056416,0.002656,1.053256,22.850000,1.199475,1.000000,269.800000,5.114692,4.000000,31.594890,-85.783000,135.390000,1292.510000,1292.620000,3.628461,1.500000,0.597950,58.046099,21.613031,16.706184,0.000000,0.336285,3.248940,0.635000,3.791461,0.774038,0.871292,10.000000,0.171584,1.790096
2369800.000000,7.000000,1.000000,0.000000,0.220000,-13.000000,4.619825,3.717416,0.038073,0.000872,0.804666,21.000000,1.250000,1.000000,262.300000,4.981956,4.000000,31.027680,-86.709960,72.290000,227.510000,231.140000,37.174455,1.500000,0.627437,57.302134,20.131235,17.966151,0.000000,4.602300,0.000000,0.964300,4.785609,0.834548,0.527737,12.000000,0.189087,2.448104
2371500.000000,7.000000,0.980385,0.011947,0.203600,-13.116300,3.969984,3.147583,-0.045317,0.004017,0.792845,22.400000,1.188329,1.000000,264.550000,4.991509,4.000000,31.573500,-86.251620,125.860000,1292.790000,1257.420000,5.055682,1.500000,0.555050,50.042486,21.563281,16.632419,0.000000,0.240425,11.465270,0.686200,4.165486,0.792319,0.789595,10.000000,0.177476,1.828508
2372250.000000,7.000000,0.984187,0.015813,0.205100,-12.989800,3.983117,3.144460,-0.056899,0.003476,0.789447,22.650000,1.217742,1.000000,263.650000,4.993371,4.000000,31.596270,-86.405520,122.940000,1145.220000,1145.560000,6.172392,1.500000,0.586147,56.655488,23.105298,15.335826,0.000000,0.000000,4.874723,0.760800,4.244447,0.799281,0.884332,10.000000,0.170410,1.780968
2374500.000000,7.000000,0.715709,0.000000,0.209000,-13.615700,4.419624,4.348987,-0.026879,0.003043,0.984018,21.200000,1.177778,1.000000,262.950000,4.820348,4.000000,31.418500,-86.986640,109.860000,445.720000,458.230000,5.423017,1.498657,0.592751,52.770851,24.648883,22.093681,0.000000,0.000000,0.122045,0.949000,4.454388,0.813845,0.590988,1.000000,0.213189,2.113692
2381600.000000,3.000000,1.000000,0.000000,0.010000,-14.100000,4.271550,3.014247,-0.110114,0.016638,0.705656,21.850000,1.168449,1.000000,259.200000,4.587611,4.000000,34.570370,-84.468820,512.020000,10.320000,10.330000,1.000000,1.500000,0.201658,16.849026,10.067525,5.959835,0.000000,0.000000,66.994727,0.933000,4.973832,0.877855,1.000000,1.000000,0.250000,2.400000
2384540.000000,1.000000,1.000000,0.000000,0.120000,-16.500000,4.927828,2.785702,-0.114014,0.031683,0.565300,19.950000,1.216463,1.000000,255.400000,4.512367,4.000000,34.872020,-84.721330,499.460000,21.370000,22.130000,0.970588,1.266209,0.461983,39.373671,29.790612,14.854991,0.000000,0.000000,15.786285,0.960000,4.973816,0.880693,1.000000,1.000000,0.250000,2.400000
2395120.000000,4.000000,0.528965,0.528965,0.100500,-13.786700,3.753707,2.946942,-0.103527,0.012489,0.785075,23.100000,1.215789,1.000000,266.250000,4.784367,4.000000,34.242780,-84.889720,250.600000,84.010000,85.270000,1.072000,1.154628,0.540577,22.522936,43.086304,34.536383,0.000000,0.000000,0.000000,0.713200,4.305971,0.809084,0.925798,1.000000,0.244780,2.333475
2408540.000000,3.000000,0.938780,0.000000,0.011400,-14.077100,4.065551,3.135989,-0.122946,0.010695,0.771357,21.800000,1.188011,1.000000,255.550000,4.650591,4.000000,32.916790,-86.270250,242.260000,682.410000,683.860000,1.108607,1.500000,0.447130,25.825295,20.290687,18.880857,0.000000,0.000000,30.861004,0.820400,4.870181,0.851980,0.764380,1.000000,0.234727,2.294393
2415000.000000,3.000000,0.899083,0.000000,0.010400,-14.091700,4.055131,3.000596,-0.129687,0.012469,0.739950,21.250000,1.170799,1.000000,254.100000,4.561939,4.000000,33.066790,-85.879130,270.560000,491.380000,491.750000,1.101574,1.500000,0.489777,28.784160,23.418166,20.853985,0.000000,0.000000,25.265988,0.910600,4.606814,0.835317,0.619938,1.000000,0.216885,2.123827
2422500.000000,7.000000,0.955012,0.000000,0.224100,-12.714600,3.998074,3.080677,-0.122887,0.007180,0.770540,22.650000,1.179688,1.000000,263.050000,4.866790,4.000000,32.582910,-86.903600,144.840000,527.550000,599.950000,3.855124,1.495838,0.501435,35.772483,23.554848,17.256298,0.000000,0.000000,23.452002,0.669500,4.081435,0.800324,0.690687,10.000000,0.187838,1.916519
2427250.000000,7.000000,0.998632,0.000010,0.171800,-13.653800,4.043415,3.971581,-0.084702,0.003181,0.982234,22.350000,1.152062,1.000000,266.050000,4.935993,4.000000,31.996260,-87.068320,102.610000,675.240000,680.640000,2.046218,1.500000,0.486197,24.902719,21.656663,25.131340,0.000000,0.000000,28.367482,0.933600,5.098581,0.847364,0.539183,1.000000,0.208527,2.077428
2430085.000000,7.000000,1.000000,0.000000,0.220000,-13.000000,4.232671,2.947196,-0.165292,0.012677,0.696297,22.850000,1.248634,1.000000,264.650000,4.816197,4.000000,34.466670,-88.283610,150.010000,40.560000,40.730000,1.000000,1.500000,0.656567,46.043843,31.717275,22.224495,0.000000,0.000000,0.000000,0.864400,4.121815,0.821248,0.572028,2.000000,0.210765,2.108013
2430615.000000,7.000000,1.000000,0.000000,0.220000,-13.000000,4.241220,2.950510,-0.160447,0.010539,0.695675,22.500000,1.239669,1.000000,264.450000,4.812557,4.000000,34.392500,-88.355000,132.820000,28.710000,32.520000,1.040000,1.500000,0.657000,46.200000,31.400000,22.400000,0.000000,0.000000,0.000000,0.988900,4.771733,0.856238,0.699399,1.000000,0.231964,2.279760
2450250.000000,1.000000,0.849873,0.150118,0.170500,-14.689600,4.409546,3.063883,-0.174754,0.014286,0.694830,21.100000,1.241176,1.000000,256.300000,4.808630,4.000000,34.285380,-87.398910,254.920000,231.830000,242.690000,1.039326,0.602588,0.161366,29.220510,28.512027,9.194150,0.000000,0.000000,33.210477,0.841300,5.154885,0.885000,0.755044,2.000000,0.204187,2.091427
2464000.000000,1.000000,0.778522,0.000000,0.142100,-15.724800,4.272309,3.002403,-0.149260,0.011218,0.702759,22.200000,1.180851,1.000000,257.350000,4.717690,4.000000,33.479280,-87.597230,143.690000,578.940000,581.790000,1.104442,1.500000,0.322782,18.683857,19.578775,9.820495,0.000000,0.000000,51.979914,0.984600,4.709140,0.850792,0.801704,1.000000,0.235025,2.289904
2464146.000000,7.000000,0.634122,0.000000,0.183400,-14.280600,4.159726,3.030128,-0.155161,0.010091,0.728444,23.850000,1.235751,1.000000,264.650000,5.084534,4.000000,33.413450,-87.510560,140.810000,15.820000,15.840000,1.000000,1.500000,0.641320,42.287602,36.188545,18.967194,0.000000,0.000000,2.431060,0.957100,4.466451,0.822113,1.000000,1.000000,0.250000,2.400000
2464360.000000,7.000000,0.745173,0.000000,0.194500,-13.891900,4.098059,3.162128,-0.155679,0.009537,0.771616,23.650000,1.241470,1.000000,264.100000,4.964286,4.000000,33.424840,-87.642510,114.120000,148.620000,148.990000,1.090909,1.500000,0.655909,44.553793,32.574246,22.578724,0.000000,0.000000,0.311550,0.971700,4.548106,0.839519,0.881219,1.000000,0.239310,2.316854
2465493.000000,7.000000,1.000000,0.000000,0.232000,-12.580900,4.043492,3.589870,-0.139368,0.007311,0.887814,23.700000,1.250660,1.000000,266.200000,5.148936,4.000000,32.997350,-87.622230,101.500000,83.420000,86.620000,3.962406,1.500000,0.666774,44.086577,33.129618,22.786778,0.000000,0.000000,0.000000,0.861700,5.054573,0.852160,0.595506,1.000000,0.221089,2.191789
2469800.000000,7.000000,0.865019,0.000000,0.209000,-13.314500,4.096008,3.282876,-0.099194,0.003172,0.801482,22.750000,1.210106,1.000000,266.800000,5.096466,4.000000,31.744320,-88.022510,78.130000,422.680000,422.880000,4.570234,1.442992,0.639605,45.679627,31.172589,23.082576,0.000000,0.000000,0.031450,0.983900,4.824391,0.836938,1.000000,1.000000,0.250000,2.400000
2472000.000000,7.000000,0.903489,0.096511,0.228700,-12.040500,4.158402,3.167662,-0.163583,0.006015,0.761750,23.200000,1.211488,1.000000,259.850000,4.861553,4.000000,31.706940,-89.406940,123.240000,1927.130000,1927.670000,12.319926,1.500000,0.645530,37.814673,31.755948,29.054315,0.000000,0.000000,1.339837,0.669600,4.809204,0.829551,0.670563,1.000000,0.220351,2.169394
2472500.000000,7.000000,1.000000,0.000000,0.248700,-11.995100,4.256157,3.618460,-0.126695,0.002454,0.850171,22.450000,1.157216,1.000000,260.300000,4.702800,4.000000,31.425830,-89.414720,113.730000,789.940000,789.450000,31.326165,1.500000,0.640108,45.170496,33.603210,21.236070,0.000000,0.000000,0.000000,0.586500,4.352769,0.799801,0.902419,10.000000,0.168782,1.768306
2479155.000000,7.000000,1.000000,0.000000,0.258500,-11.652900,4.428888,3.200478,-0.040520,0.001803,0.722637,21.950000,1.206044,1.000000,262.750000,5.023901,4.000000,31.025280,-89.016670,70.210000,137.280000,138.170000,29.409091,1.500000,0.612612,58.731411,24.971642,16.417063,0.000000,0.000000,0.000000,0.935500,4.512585,0.847353,0.780827,12.000000,0.210959,2.868496
2479300.000000,7.000000,1.000000,0.000000,0.236700,-12.416200,4.618568,3.213012,0.010087,0.000741,0.695673,20.500000,1.198830,1.000000,247.900000,4.744498,2.000000,30.736110,-88.781110,65.190000,1144.200000,1153.420000,34.923077,1.500000,0.617727,51.619555,30.455651,17.830653,0.194984,0.000000,0.000000,0.889500,4.636249,0.812993,0.637626,10.000000,0.176696,2.144673
2479560.000000,7.000000,1.000000,0.000000,0.237900,-12.374500,4.649990,3.185097,-0.024361,0.000888,0.684969,20.100000,1.292605,1.000000,247.050000,4.882411,4.000000,30.809080,-88.458630,64.680000,1454.330000,1455.830000,30.441757,1.500000,0.626086,54.737929,28.261555,16.872730,0.000000,0.000000,0.000000,0.884900,4.447173,0.803759,0.791411,10.000000,0.174225,1.900592
2481000.000000,7.000000,1.000000,0.000000,0.242800,-12.202400,4.791643,3.215610,0.045699,0.000365,0.671087,20.250000,1.281646,1.000000,251.250000,4.945866,2.000000,30.558610,-89.121940,51.660000,249.230000,250.490000,34.845714,1.500000,0.633603,46.628077,33.025702,20.125692,0.000000,0.000000,0.000000,0.884500,4.726483,0.815379,0.580223,10.000000,0.176791,2.245710
2481510.000000,7.000000,1.000000,0.000000,0.251800,-11.885500,4.620825,3.216087,0.023743,0.000762,0.695998,20.400000,1.232628,1.000000,246.600000,4.710602,2.000000,30.483610,-89.274440,64.000000,800.660000,801.480000,31.483036,1.500000,0.614774,50.965184,30.319112,18.663105,0.000000,0.000000,0.000000,0.781600,4.813893,0.818001,0.752966,10.000000,0.169881,2.021144
3010655.000000,1.000000,1.000000,0.000000,0.189300,-15.198600,3.284587,2.261309,0.205555,0.207262,0.688461,17.200000,1.166102,1.000000,207.550000,2.952347,3.000000,41.961730,-78.198070,635.060000,254.440000,255.120000,1.162228,1.452177,0.622442,31.983718,49.056770,15.894017,0.000000,0.000000,3.160285,0.991800,4.949542,0.887088,0.937643,2.000000,0.189376,1.968821
3011800.000000,1.000000,1.000000,0.000000,0.250100,-13.172800,3.589425,2.253250,0.164346,0.210193,0.627747,14.650000,1.181452,1.000000,199.350000,2.982049,3.000000,41.766450,-78.718640,628.710000,100.100000,101.160000,1.012048,1.500000,0.631435,42.008560,40.388029,17.621112,0.000000,0.000000,0.000000,1.000000,4.996740,0.885626,1.000000,2.000000,0.190000,2.000000
3015500.000000,1.000000,1.000000,0.000000,0.175000,-15.466000,3.599088,2.261299,0.181004,0.192039,0.628298,15.400000,1.162264,1.000000,197.850000,2.935460,3.000000,41.852560,-79.317270,492.560000,784.850000,831.390000,6.969743,1.478203,0.653835,31.991686,52.757631,14.952310,0.000000,0.000000,0.501224,0.983700,4.436188,0.862184,0.865910,2.000000,0.188659,1.932955
3021350.000000,1.000000,0.999982,0.000000,0.127600,-16.359700,3.685736,2.265406,0.168834,0.208264,0.614641,15.450000,1.240964,1.000000,200.100000,3.066667,3.000000,42.015330,-79.782550,485.400000,239.670000,249.000000,9.968137,1.425202,0.637301,22.875505,61.351981,13.884773,0.000000,0.000000,1.958730,0.974700,3.858552,0.840787,0.724142,3.000000,0.182759,1.637929
3026500.000000,1.000000,1.000000,0.000000,0.221200,-14.147500,3.539562,2.262477,0.156581,0.209815,0.639197,15.950000,1.143369,1.000000,201.750000,2.980059,3.000000,41.631170,-78.576690,577.230000,20.310000,20.330000,1.000000,1.500000,0.630961,42.095855,40.280181,17.646621,0.000000,0.000000,0.000000,1.000000,4.893293,0.876862,1.000000,2.000000,0.190000,2.000000
3028000.000000,1.000000,1.000000,0.000000,0.227800,-13.925000,3.464323,2.263055,0.157303,0.203474,0.653246,16.400000,1.119454,1.000000,203.600000,2.996321,3.000000,41.575340,-78.692250,569.020000,161.110000,166.220000,1.000000,1.500000,0.634212,41.517883,41.002646,17.466005,0.000000,0.000000,0.000000,0.979600,5.075099,0.890177,1.000000,2.000000,0.190000,2.000000
3049000.000000,1.000000,1.000000,0.000000,0.190900,-15.161700,3.292454,2.379358,0.138944,0.139333,0.722670,17.900000,1.111801,1.000000,216.650000,3.167398,4.000000,40.715900,-79.699490,365.270000,357.150000,356.440000,1.061947,0.893355,0.388103,31.584540,48.943658,19.734096,0.000000,0.000000,0.000000,0.716500,3.916576,0.816115,0.522032,3.000000,0.184780,1.738984
3049800.000000,1.000000,1.000000,0.000000,0.145100,-16.033300,3.027024,2.432801,0.128476,0.116342,0.803694,18.650000,1.144172,1.000000,222.350000,3.392067,3.000000,40.520350,-79.938110,296.600000,14.890000,16.000000,1.000000,0.800000,0.359573,27.273683,53.189147,19.395954,0.000000,0.000000,0.000000,0.254600,4.794898,0.864868,0.560305,2.000000,0.185603,1.780152
3050000.000000,1.000000,0.872263,0.055186,0.179700,-14.951300,3.873125,2.480650,0.079522,0.158964,0.640478,14.700000,1.143969,1.000000,194.600000,2.882963,4.000000,38.809270,-79.881730,998.820000,487.290000,489.490000,1.535666,0.971606,0.404412,26.736430,48.516095,19.002217,0.000000,0.000000,5.699170,0.976600,4.709332,0.888989,0.993340,2.000000,0.189938,1.996728
3066000.000000,1.000000,0.679581,0.320419,0.138800,-14.287600,4.160378,2.450007,0.053702,0.222509,0.588890,13.600000,1.101215,1.000000,195.000000,2.871870,4.000000,39.127050,-79.468380,1072.010000,222.790000,225.230000,1.315341,1.166316,0.505818,29.103920,45.170731,19.852060,0.000000,0.000000,5.955829,0.953200,4.164525,0.831258,0.893425,2.000000,0.188934,1.946713
3069500.000000,1.000000,0.859052,0.138111,0.168000,-14.801200,4.073518,2.446328,0.068516,0.194645,0.600544,13.150000,1.163717,1.000000,190.200000,2.834575,4.000000,39.122880,-79.681170,961.460000,1856.850000,1853.200000,1.071808,0.979107,0.407024,27.922755,47.434253,17.653085,0.000000,0.000000,6.980665,0.940800,4.725591,0.875594,0.963433,2.000000,0.191285,2.002936
3070500.000000,1.000000,0.998165,0.001835,0.180900,-15.281500,3.700212,2.434852,0.080022,0.144726,0.658030,15.250000,1.101083,1.000000,203.350000,2.981672,4.000000,39.615640,-79.704770,599.730000,517.380000,518.440000,1.133085,1.039551,0.442106,34.601449,45.544418,19.185246,0.000000,0.000000,0.782020,0.717000,4.494153,0.857381,0.984759,2.000000,0.189848,1.992379
3076600.000000,1.000000,1.000000,0.000000,0.192300,-14.663300,3.653687,2.439227,0.071994,0.189396,0.667607,16.100000,1.095238,1.000000,206.800000,2.990600,4.000000,39.656140,-79.394110,795.460000,127.400000,128.330000,1.024390,0.952476,0.356192,32.358617,40.238861,13.978899,0.000000,0.000000,13.513219,0.824200,4.118445,0.834435,1.000000,2.000000,0.190000,2.000000
3078000.000000,1.000000,1.000000,0.000000,0.148000,-15.966700,3.509217,2.437363,0.090453,0.194625,0.694560,17.150000,1.075235,1.000000,214.450000,3.050498,4.000000,39.702190,-79.136390,767.060000,161.480000,165.170000,1.135135,0.961760,0.406716,43.035444,39.737478,17.281008,0.000000,0.000000,0.000000,0.840500,3.958385,0.825048,1.000000,2.000000,0.190000,2.000000
3140000.000000,1.000000,1.000000,0.000000,0.120000,-16.500000,2.913079,2.442681,0.180956,0.089458,0.838522,21.550000,1.242075,1.000000,241.200000,3.780564,4.000000,40.362850,-81.862360,287.700000,70.350000,71.310000,1.000000,1.500000,0.659264,17.967893,51.305547,23.552407,0.000000,0.000000,7.477576,0.713800,2.638644,0.752420,1.000000,3.000000,0.180000,1.500000
3144000.000000,1.000000,1.000000,0.000000,0.133700,-16.134200,2.994623,2.452515,0.159604,0.093602,0.818973,20.350000,1.222222,1.000000,239.650000,3.681260,4.000000,40.132570,-82.147920,292.280000,363.410000,365.100000,11.226087,1.500000,0.691078,22.552988,57.424611,20.207470,0.000000,0.000000,0.000000,0.730300,3.781631,0.812414,0.871903,3.000000,0.181281,1.564049
3159540.000000,1.000000,1.000000,0.000000,0.120000,-16.500000,3.145721,2.515920,0.106093,0.078983,0.799791,20.800000,1.165266,1.000000,240.100000,3.671254,4.000000,39.063690,-81.881800,232.800000,400.850000,400.870000,1.145161,1.494237,0.725561,11.417893,53.356346,35.233406,0.000000,0.000000,0.000000,0.823700,4.730818,0.866127,0.790315,2.000000,0.187903,1.895157
3161000.000000,3.000000,1.000000,0.000000,0.010000,-14.100000,4.047199,2.698453,0.103879,0.087443,0.666746,19.450000,1.193252,1.000000,232.650000,3.877500,4.000000,36.393330,-81.406940,834.210000,527.860000,533.630000,1.089059,1.455250,0.625920,41.240640,38.047169,20.664591,0.000000,0.000000,0.000000,0.995500,4.757193,0.859075,0.874776,2.000000,0.188748,1.937388
3164000.000000,3.000000,0.720981,0.000000,0.022500,-14.012300,3.740511,2.668294,0.101946,0.083996,0.713350,19.700000,1.172619,1.000000,235.400000,3.966302,4.000000,36.647350,-80.978970,766.600000,2952.740000,2963.700000,1.044690,1.407256,0.610182,40.986914,37.455182,21.526756,0.000000,0.000000,0.000000,0.934800,4.622543,0.852712,0.684223,2.000000,0.187274,1.847663
3165000.000000,3.000000,0.691696,0.000000,0.043900,-14.839900,3.671502,2.665428,0.091840,0.075822,0.725978,21.300000,1.227666,1.000000,252.200000,4.333333,4.000000,36.645960,-80.919240,707.630000,102.000000,117.500000,1.027933,1.292892,0.571359,35.530604,41.571506,22.992192,0.000000,0.000000,5.378247,0.844800,4.525086,0.839050,0.756916,3.000000,0.182431,1.621542
3170000.000000,3.000000,0.820654,0.004688,0.036300,-14.379200,3.322126,2.816773,0.130431,0.094559,0.847883,20.550000,1.194767,1.000000,247.650000,4.251502,4.000000,37.037630,-80.556720,713.740000,794.640000,800.060000,1.037006,1.384698,0.608340,41.395450,34.206762,24.482198,0.000000,0.000000,3.118227,0.884700,4.606491,0.846197,0.517930,3.000000,0.184821,1.741035
3173000.000000,1.000000,0.751740,0.174390,0.129000,-15.319700,3.022851,2.633030,0.137115,0.094200,0.871042,19.250000,1.188272,1.000000,234.900000,3.866667,4.000000,37.268180,-80.709510,750.950000,773.320000,775.840000,0.996519,1.182950,0.536990,32.345447,40.630065,26.878703,0.000000,0.000000,0.000000,0.811600,4.598903,0.857788,0.941039,2.000000,0.189410,1.970520
3180500.000000,1.000000,0.978574,0.021426,0.187000,-15.130400,3.782823,2.486056,0.035103,0.195303,0.657196,14.800000,1.160784,1.000000,204.050000,3.027448,4.000000,38.543730,-79.833120,1057.030000,345.060000,346.480000,1.054104,0.852569,0.374642,29.167775,52.628175,16.303979,0.000000,0.000000,1.610816,0.987700,4.720489,0.878130,1.000000,2.000000,0.190000,2.000000
3182500.000000,1.000000,0.866232,0.096811,0.171100,-14.930400,3.552331,2.519352,0.037523,0.170253,0.709211,17.700000,1.164474,1.000000,212.800000,3.219365,4.000000,38.185950,-80.130620,934.510000,1364.970000,1364.860000,1.121256,0.920461,0.385823,30.035373,48.010938,16.895988,0.000000,0.000000,4.366649,0.992200,4.786904,0.874162,0.996738,2.000000,0.190196,2.001305
3186500.000000,1.000000,1.000000,0.000000,0.190000,-15.200000,4.142935,2.514985,0.046985,0.190732,0.607054,15.200000,1.117647,1.000000,206.800000,2.997101,4.000000,38.379000,-80.483970,1057.610000,329.680000,332.110000,1.005894,0.888693,0.410940,26.756191,52.737772,20.325899,0.000000,0.000000,0.000000,0.992700,4.672252,0.882180,1.000000,2.000000,0.190000,2.000000
3187500.000000,1.000000,0.982591,0.000000,0.190500,-15.161700,4.134423,2.521012,0.069888,0.182826,0.609762,16.200000,1.121107,1.000000,213.850000,3.133333,4.000000,38.295390,-80.526480,1061.950000,207.410000,207.990000,1.012461,0.830047,0.377566,30.902930,52.355258,16.429754,0.000000,0.000000,0.000000,0.991800,4.649928,0.877275,1.000000,2.000000,0.190000,2.000000
3213700.000000,1.000000,0.984141,0.005269,0.173500,-15.476100,3.475413,2.612383,0.104807,0.073095,0.751676,18.100000,1.152866,1.000000,222.300000,3.386139,4.000000,37.673160,-82.280140,611.920000,2425.060000,2431.370000,1.023605,1.031990,0.428669,39.537022,37.862665,17.431635,0.000000,0.000000,3.775824,0.979200,5.006929,0.880497,0.998970,2.000000,0.189990,1.999485
3237280.000000,1.000000,0.991472,0.008528,0.122000,-16.413900,3.528353,2.554847,0.046001,0.084731,0.724091,19.050000,1.179567,1.000000,238.850000,3.697368,4.000000,38.643690,-83.215740,248.510000,32.950000,33.220000,1.203390,1.500000,0.704000,15.933333,62.000000,22.000000,0.000000,0.000000,0.000000,0.986300,5.070915,0.885411,1.000000,2.000000,0.190000,2.000000
3237500.000000,8.000000,0.646419,0.215457,0.108800,-15.455800,3.226533,2.552859,0.060617,0.078710,0.791208,20.800000,1.139726,1.000000,239.500000,3.736349,4.000000,38.803680,-83.421020,272.360000,1003.210000,1001.420000,4.260301,1.301967,0.586385,14.542242,48.245655,30.806779,0.000000,0.000000,6.348817,0.520600,2.996647,0.761121,0.900924,3.000000,0.180991,1.549538
